code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,target,total_clicks,active_days,avg_clicks_per_day,relative_engagement,avg_score,avg_lateness
DDD,2014J,687384,M,North Region,Lower Than A Level,?,0-35,0,60,N,Withdrawn,1,345.0,19.0,2.6744186046511627,0.012604191359170833,75.0,12.0
DDD,2014J,687411,F,Scotland,A Level or Equivalent,90-100%,0-35,0,120,Y,Distinction,0,237.0,33.0,1.7954545454545454,-0.2492182285134601,95.0,-2.0
DDD,2014J,687446,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,Y,Fail,1,231.0,23.0,2.4838709677419355,-0.26376391850638403,50.0,0.0
DDD,2014J,687600,F,Scotland,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,0,60.0,6.0,3.0,-0.6783160833047164,75.0,0.0
DDD,2014J,687715,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,1,1.0,1.0,1.0,-0.8213487015684684,0.0,0.0
DDD,2014J,687720,M,London Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass,0,227.0,19.0,2.8734177215189876,-0.27346104516833336,95.0,-2.0
DDD,2014J,687765,F,North Western Region,Lower Than A Level,30-40%,0-35,0,150,N,Withdrawn,1,291.0,24.0,2.4049586776859506,-0.11830701857714464,80.0,3.0
DDD,2014J,687777,F,Scotland,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,1,99.0,13.0,2.4146341463414633,-0.5837690983507108,0.0,0.0
DDD,2014J,687781,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,172.0,18.0,2.0476190476190474,-0.4067965367701361,75.0,0.0
DDD,2014J,687792,F,Wales,HE Qualification,20-30%,0-35,0,60,N,Pass,0,251.0,19.0,2.5353535353535355,-0.21527828519663758,60.0,-7.0
DDD,2014J,687823,M,Scotland,HE Qualification,60-70%,0-35,0,120,N,Pass,0,248.0,20.0,2.2545454545454544,-0.22255113019309955,90.0,-1.0
DDD,2014J,687835,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,642.0,33.0,3.1782178217821784,0.732615846008906,80.0,-1.0
DDD,2014J,687861,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,109.0,8.0,2.422222222222222,-0.5595262816958375,65.0,-1.0
DDD,2014J,687975,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Distinction,0,152.0,28.0,2.111111111111111,-0.4552821700798826,80.0,-2.0
DDD,2014J,687981,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass,0,237.0,20.0,2.662921348314607,-0.2492182285134601,86.33333333333333,1.0
DDD,2014J,688128,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,1,8.0,1.0,2.6666666666666665,-0.8043787299100572,0.0,0.0
DDD,2014J,688171,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,1,67.0,12.0,1.7179487179487178,-0.6613461116463051,67.0,2.0
DDD,2014J,688175,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,150.0,13.0,1.829268292682927,-0.46013073341085725,75.0,0.0
DDD,2014J,688213,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,1,21.0,3.0,1.75,-0.772863068258722,0.0,0.0
DDD,2014J,688284,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,1,197.0,19.0,1.8584905660377358,-0.34618949513295305,40.0,-2.0
DDD,2014J,688285,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
DDD,2014J,688437,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,0,325.0,22.0,2.096774193548387,-0.03588144195057564,65.0,0.0
DDD,2014J,688525,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,1,224.0,19.0,1.9649122807017543,-0.28073389016479533,60.0,-9.0
DDD,2014J,688571,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,0,118.0,18.0,1.8153846153846154,-0.5377077467064516,65.0,-5.0
DDD,2014J,688592,M,South Region,HE Qualification,20-30%,0-35,0,60,N,Pass,0,175.0,16.0,1.9444444444444444,-0.39952369177367414,100.0,-1.0
DDD,2014J,688608,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,0,603.0,48.0,2.0721649484536084,0.6380688610549002,60.0,-2.0
DDD,2014J,688615,F,Scotland,HE Qualification,0-10%,0-35,0,90,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
DDD,2014J,688656,F,East Anglian Region,No Formal quals,70-80%,0-35,0,60,N,Withdrawn,1,45.0,4.0,3.0,-0.7146803082870262,0.0,0.0
DDD,2014J,688665,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,1,24.0,4.0,2.0,-0.76559022326226,0.0,0.0
DDD,2014J,688672,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,90,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
DDD,2014J,688722,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,530.0,43.0,2.264957264957265,0.4610962994743257,80.0,-2.0
DDD,2014J,688805,F,South Region,HE Qualification,90-100%,35-55,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
DDD,2014J,688843,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,180,N,Fail,1,57.0,9.0,2.111111111111111,-0.6855889283011783,53.5,1.5
DDD,2014J,688849,M,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,1,22.0,5.0,1.5714285714285714,-0.7704387865932346,0.0,0.0
DDD,2014J,688911,M,Ireland,HE Qualification,80-90%,35-55,0,60,N,Pass,0,393.0,23.0,2.45625,0.12896971130256235,85.0,-1.0
DDD,2014J,689017,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0,410.0,28.0,2.411764705882353,0.17018249961584686,70.0,-4.0
DDD,2014J,689038,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,1,134.0,20.0,1.7402597402597402,-0.4989192400586544,60.0,-2.0
DDD,2014J,689050,M,South Region,HE Qualification,80-90%,0-35,0,120,N,Pass,0,251.0,30.0,2.6989247311827955,-0.21527828519663758,86.0,-0.6666666666666666
DDD,2014J,689135,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,0,335.0,26.0,2.2945205479452055,-0.011638625295702403,75.0,-3.0
DDD,2014J,689143,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,1,94.0,8.0,2.292682926829268,-0.5958905066781474,0.0,0.0
DDD,2014J,689190,F,South East Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,0,155.0,14.0,1.9375,-0.4480093250834206,94.0,1.0
DDD,2014J,689198,F,South West Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Withdrawn,1,202.0,18.0,2.493827160493827,-0.3340680868055164,65.0,6.0
DDD,2014J,689231,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0,681.0,43.0,2.5315985130111525,0.8271628309629115,75.0,-1.0
DDD,2014J,689346,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn,1,93.0,10.0,2.0217391304347827,-0.5983147883436347,45.0,0.0
DDD,2014J,689418,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,0,344.0,29.0,2.510948905109489,0.010179909693683509,90.0,0.0
DDD,2014J,689527,F,Scotland,HE Qualification,0-10%,0-35,0,120,N,Fail,1,123.0,10.0,2.3653846153846154,-0.525586338379015,16.5,1.0
DDD,2014J,689574,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,0,581.0,44.0,2.7666666666666666,0.5847346644141792,65.0,-1.0
DDD,2014J,689650,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,0,187.0,17.0,3.0655737704918034,-0.37043231178782626,80.0,0.0
DDD,2014J,689759,M,Scotland,Lower Than A Level,80-90%,0-35,0,120,N,Pass,0,146.0,18.0,2.0277777777777777,-0.4698278600728065,67.0,1.0
DDD,2014J,689816,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,1,24.0,5.0,1.8461538461538463,-0.76559022326226,0.0,0.0
DDD,2014J,689900,F,Scotland,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,1,164.0,12.0,2.9285714285714284,-0.4261907900940347,90.0,-1.0
DDD,2014J,689921,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,0,1943.0,53.0,2.4563843236409606,3.8866062928079135,50.0,-7.0
DDD,2014J,689956,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass,0,154.0,8.0,1.9493670886075949,-0.450433606748908,75.0,-2.0
DDD,2014J,689990,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Distinction,0,194.0,24.0,1.94,-0.353462340129415,90.0,1.0
DDD,2014J,689999,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,1,26.0,3.0,2.888888888888889,-0.7607416599312854,0.0,0.0
DDD,2014J,690118,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn,1,163.0,8.0,2.5076923076923077,-0.428615071759522,0.0,0.0
DDD,2014J,690133,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0,151.0,16.0,1.986842105263158,-0.45770645174536995,90.0,0.0
DDD,2014J,690168,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,0,815.0,57.0,3.087121212121212,1.152016574138213,80.0,-1.0
DDD,2014J,690181,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,1,305.0,9.0,2.652173913043478,-0.08436707526032211,0.0,0.0
DDD,2014J,690192,M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Pass,0,256.0,30.0,1.8962962962962964,-0.20315687686920095,80.0,-2.0
DDD,2014J,690225,M,North Region,HE Qualification,?,35-55,0,60,N,Fail,1,378.0,23.0,2.1235955056179776,0.0926054863202525,70.0,0.0
DDD,2014J,690240,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,1,160.0,14.0,2.4242424242424243,-0.435887916755984,0.0,0.0
DDD,2014J,690298,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,1,48.0,9.0,2.1818181818181817,-0.7074074632905643,65.0,0.0
DDD,2014J,690365,M,Scotland,Lower Than A Level,10-20,35-55,0,90,N,Pass,0,926.0,44.0,2.977491961414791,1.4211118390073059,92.66666666666667,-1.6666666666666667
DDD,2014J,690600,M,Scotland,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,1,416.0,31.0,2.4615384615384617,0.1847281896087708,0.0,0.0
DDD,2014J,690669,M,Wales,HE Qualification,60-70%,0-35,0,210,N,Withdrawn,1,370.0,25.0,3.0578512396694215,0.07321123299635392,55.0,-1.0
DDD,2014J,690711,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Distinction,0,390.0,30.0,2.4074074074074074,0.12169686630610038,60.0,-2.0
DDD,2014J,690733,M,South West Region,HE Qualification,70-80%,55<=,0,120,N,Distinction,0,614.0,30.0,3.231578947368421,0.6647359593752609,96.66666666666667,-2.6666666666666665
DDD,2014J,690780,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,1,129.0,9.0,2.388888888888889,-0.5110406483860911,0.0,0.0
DDD,2014J,690783,M,Scotland,Lower Than A Level,70-80%,0-35,0,120,N,Fail,1,88.0,5.0,6.769230769230769,-0.6104361966710713,55.0,7.0
DDD,2014J,690843,M,Wales,HE Qualification,40-50%,35-55,0,180,N,Withdrawn,1,2.0,1.0,2.0,-0.8189244199029811,0.0,0.0
DDD,2014J,690867,M,North Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,1,227.0,15.0,2.6091954022988504,-0.27346104516833336,55.0,-1.0
DDD,2014J,690882,F,London Region,HE Qualification,30-40%,0-35,0,60,N,Pass,0,130.0,10.0,2.7083333333333335,-0.5086163667206037,70.0,-3.0
DDD,2014J,690884,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1,813.0,31.0,2.6396103896103895,1.1471680108072382,50.0,0.0
DDD,2014J,690932,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,1,32.0,3.0,1.6,-0.7461959699383615,75.0,0.0
DDD,2014J,691008,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
DDD,2014J,691040,F,North Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,1,2.0,2.0,1.0,-0.8189244199029811,0.0,0.0
DDD,2014J,691069,F,North Region,Post Graduate Qualification,?,35-55,0,90,N,Pass,0,265.0,21.0,2.3043478260869565,-0.18133834187981504,90.33333333333333,1.0
DDD,2014J,691088,F,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Fail,1,156.0,11.0,2.328358208955224,-0.4455850434179333,70.0,-3.0
DDD,2014J,691202,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0,193.0,17.0,2.244186046511628,-0.3558866217949023,70.0,0.0
DDD,2014J,691207,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass,0,942.0,30.0,3.129568106312292,1.459900345655103,60.0,-4.0
DDD,2014J,691212,F,South West Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,1,18.0,6.0,1.3846153846153846,-0.7801359132551839,0.0,0.0
DDD,2014J,691257,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,1,80.0,17.0,2.1621621621621623,-0.6298304499949698,27.5,1.5
DDD,2014J,691428,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,1,257.0,19.0,3.3815789473684212,-0.20073259520371364,85.0,0.0
DDD,2014J,691444,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,1,114.0,15.0,2.590909090909091,-0.5474048733684009,50.0,0.0
DDD,2014J,691640,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,1,123.0,7.0,2.1964285714285716,-0.525586338379015,60.0,0.0
DDD,2014J,691748,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,1,39.0,4.0,2.2941176470588234,-0.7292259982799502,0.0,0.0
DDD,2014J,691761,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0,474.0,30.0,2.393939393939394,0.32533652620703557,80.0,0.0
DDD,2014J,691782,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0,2270.0,52.0,5.632754342431761,4.679346397422268,85.0,-11.0
DDD,2014J,691834,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,0,210.0,19.0,2.6923076923076925,-0.3146738334816178,95.0,0.0
DDD,2014J,692426,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,1,635.0,34.0,2.48046875,0.7156458743504946,95.0,-1.0
DDD,2014J,692477,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,Pass,0,493.0,20.0,2.581151832460733,0.3713978778512947,95.0,-2.0
DDD,2014J,692603,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Distinction,0,105.0,10.0,2.8378378378378377,-0.5692234083577868,97.0,1.0
DDD,2014J,692652,M,London Region,HE Qualification,20-30%,0-35,0,60,N,Distinction,0,320.0,28.0,2.5806451612903225,-0.04800285027801225,70.0,-1.0
DDD,2014J,692664,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
DDD,2014J,692753,F,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,Withdrawn,1,148.0,13.0,1.6444444444444444,-0.4649792967418319,15.0,0.0
DDD,2014J,692850,F,Ireland,HE Qualification,?,0-35,0,120,N,Withdrawn,1,94.0,7.0,1.8076923076923077,-0.5958905066781474,89.33333333333333,0.0
DDD,2014J,693047,M,North Western Region,Lower Than A Level,40-50%,35-55,0,120,Y,Withdrawn,1,101.0,16.0,2.4634146341463414,-0.5789205350197361,0.0,0.0
DDD,2014J,693058,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,0,224.0,23.0,1.8823529411764706,-0.28073389016479533,94.33333333333333,0.3333333333333333
DDD,2014J,693061,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,1,328.0,33.0,2.4477611940298507,-0.028608596954113667,80.0,0.0
DDD,2014J,693082,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Withdrawn,1,118.0,14.0,1.9666666666666666,-0.5377077467064516,60.0,-1.0
DDD,2014J,693085,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,377.0,35.0,2.1542857142857144,0.09018120465476519,70.0,0.0
DDD,2014J,693145,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,301.0,18.0,2.487603305785124,-0.0940642019222714,70.0,-1.0
DDD,2014J,693161,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,1,181.0,16.0,1.7920792079207921,-0.3849780017807502,80.0,-1.0
DDD,2014J,693294,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,1,172.0,25.0,2.4927536231884058,-0.4067965367701361,65.0,0.0
DDD,2014J,693310,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,1,52.0,4.0,1.8571428571428572,-0.6977103366286149,0.0,0.0
DDD,2014J,693441,M,North Region,Lower Than A Level,?,0-35,0,120,Y,Pass,0,575.0,34.0,2.5,0.5701889744212553,95.0,-3.0
DDD,2014J,693452,M,North Region,A Level or Equivalent,?,0-35,0,60,N,Pass,0,189.0,21.0,1.89,-0.36558374845685165,65.0,-1.0
DDD,2014J,693468,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,1,52.0,11.0,1.8571428571428572,-0.6977103366286149,30.0,0.0
DDD,2014J,693488,M,South Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,0,303.0,16.0,2.2781954887218046,-0.08921563859129675,95.0,-2.0
DDD,2014J,693501,M,North Region,HE Qualification,?,35-55,0,60,N,Distinction,0,2521.0,52.0,4.173841059602649,5.287841095459586,95.0,0.0
DDD,2014J,693565,M,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,1,241.0,29.0,2.41,-0.23952110185151082,55.0,0.0
DDD,2014J,693569,M,North Region,HE Qualification,40-50%,0-35,0,60,N,Pass,0,232.0,24.0,1.6571428571428573,-0.2613396368408967,70.0,-11.0
DDD,2014J,693606,M,North Region,Lower Than A Level,?,0-35,0,60,N,Pass,0,1322.0,55.0,3.553763440860215,2.381127378540286,95.0,-2.0
DDD,2014J,693863,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Withdrawn,1,4.0,3.0,1.3333333333333333,-0.8140758565720064,0.0,0.0
DDD,2014J,693902,M,London Region,HE Qualification,40-50%,0-35,0,120,N,Distinction,0,109.0,13.0,1.5571428571428572,-0.5595262816958375,60.0,2.0
DDD,2014J,693926,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
DDD,2014J,694006,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,167.0,13.0,2.609375,-0.41891794509757274,50.0,0.0
DDD,2014J,694010,F,North Region,HE Qualification,?,0-35,0,120,N,Pass,0,263.0,24.0,1.6335403726708075,-0.1861869052107897,90.0,-1.0
DDD,2014J,694019,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,1,69.0,5.0,2.0294117647058822,-0.6564975483153305,70.0,7.0
DDD,2014J,694147,M,London Region,A Level or Equivalent,20-30%,0-35,0,180,N,Withdrawn,1,105.0,13.0,2.019230769230769,-0.5692234083577868,77.66666666666667,5.666666666666667
DDD,2014J,694225,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,1,133.0,10.0,4.15625,-0.5013435217241418,0.0,0.0
DDD,2014J,694384,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,91.0,12.0,2.022222222222222,-0.6031633516746093,50.0,-7.0
DDD,2014J,694634,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,0,80.0,14.0,2.3529411764705883,-0.6298304499949698,85.0,0.0
DDD,2014J,694673,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,1,291.0,25.0,1.9271523178807948,-0.11830701857714464,55.0,-1.0
DDD,2014J,694677,M,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,0,253.0,22.0,2.219298245614035,-0.21042972186566292,55.0,0.0
DDD,2014J,694698,M,North Region,HE Qualification,?,35-55,0,60,N,Pass,0,640.0,40.0,2.229965156794425,0.7277672826779312,75.0,-2.0
DDD,2014J,694705,M,South Region,Lower Than A Level,40-50%,0-35,0,180,Y,Withdrawn,1,93.0,19.0,1.86,-0.5983147883436347,58.5,1.5
DDD,2014J,694753,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,1,66.0,9.0,1.7837837837837838,-0.6637703933117924,0.0,0.0
DDD,2014J,694802,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
DDD,2014J,694871,M,North Region,Lower Than A Level,?,35-55,0,120,N,Pass,0,486.0,34.0,2.5051546391752577,0.35442790619288345,59.333333333333336,3.3333333333333335
DDD,2014J,694872,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,N,Distinction,0,1891.0,43.0,5.611275964391691,3.7605436462025725,85.0,0.0
DDD,2014J,694976,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,285.0,18.0,2.111111111111111,-0.1328527085700686,95.0,-2.0
DDD,2014J,695183,M,London Region,HE Qualification,80-90%,35-55,0,60,N,Distinction,0,764.0,37.0,3.264957264957265,1.0283782091983593,85.0,-1.0
DDD,2014J,695201,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,181.0,26.0,2.2625,-0.3849780017807502,95.0,0.0
DDD,2014J,695270,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,0,84.0,17.0,1.75,-0.6201333233330206,94.66666666666667,1.0
DDD,2014J,695432,M,South Region,A Level or Equivalent,90-100%,0-35,0,180,N,Pass,0,149.0,21.0,2.365079365079365,-0.46255501507634456,85.0,1.0
DDD,2014J,695473,F,North Region,Lower Than A Level,?,0-35,0,180,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
DDD,2014J,695503,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,132.0,16.0,2.3157894736842106,-0.5037678033896291,70.0,-1.0
DDD,2014J,695584,M,London Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn,1,54.0,7.0,2.7,-0.6928617732976403,35.0,0.0
DDD,2014J,695611,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,1,56.0,4.0,2.24,-0.6880132099666657,80.0,0.0
DDD,2014J,695643,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,150,Y,Withdrawn,1,30.0,7.0,1.3636363636363635,-0.7510445332693361,100.0,3.0
DDD,2014J,695651,M,Ireland,Lower Than A Level,?,0-35,0,60,N,Pass,0,208.0,23.0,1.664,-0.3195223968125925,75.0,-1.0
DDD,2014J,695735,M,East Anglian Region,HE Qualification,40-50%,0-35,0,60,N,Fail,1,35.0,6.0,1.8421052631578947,-0.7389231249418995,85.0,0.0
DDD,2014J,695739,F,North Region,Lower Than A Level,?,0-35,0,150,N,Pass,0,272.0,21.0,2.804123711340206,-0.16436837022140377,50.0,0.0
DDD,2014J,695759,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,185.0,23.0,1.796116504854369,-0.3752808751188009,75.0,-3.0
DDD,2014J,695794,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,1,7.0,1.0,2.3333333333333335,-0.8068030115755445,0.0,0.0
DDD,2014J,695799,F,South Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,1,61.0,7.0,2.652173913043478,-0.675891801639229,0.0,0.0
DDD,2014J,695916,M,Ireland,A Level or Equivalent,?,0-35,0,90,N,Pass,0,323.0,31.0,2.0443037974683542,-0.04073000528155028,70.0,-2.0
DDD,2014J,695956,F,Wales,HE Qualification,40-50%,35-55,0,120,N,Withdrawn,1,532.0,11.0,10.64,0.46594486280530034,0.0,0.0
DDD,2014J,696072,M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,0,139.0,22.0,2.171875,-0.4867978317312178,85.0,0.0
DDD,2014J,696132,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,1,401.0,30.0,2.537974683544304,0.14836396462646095,55.0,0.0
DDD,2014J,696234,M,Wales,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,1,38.0,15.0,1.4615384615384615,-0.7316502799454375,44.0,3.0
DDD,2014J,696265,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,1,60.0,10.0,2.142857142857143,-0.6783160833047164,0.0,0.0
DDD,2014J,696324,M,Scotland,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,1,81.0,20.0,1.2857142857142858,-0.6274061683294826,86.0,0.6666666666666666
DDD,2014J,696415,F,North Region,Lower Than A Level,?,0-35,0,60,N,Pass,0,817.0,42.0,2.431547619047619,1.1568651374691876,70.0,-2.0
DDD,2014J,696430,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1,405.0,39.0,2.6129032258064515,0.15806109128841025,80.0,4.0
DDD,2014J,696501,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn,1,82.0,11.0,1.7826086956521738,-0.6249818866639952,82.66666666666667,1.0
DDD,2014J,696546,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,1,28.0,5.0,2.3333333333333335,-0.7558930966003107,0.0,0.0
