Student_ID,Prediction_Band,Primary_Risk_Factors,Intervention_Status,Risk_Probability
649701,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,99.4%
587576,band_1,Low Early Assessment Score | Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,84.8%
2288599,band_1,Low Early Assessment Score | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.8%
646359,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.8%
101217,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.8%
605505,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.8%
617771,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.8%
634737,band_1,Below-Average Engagement | Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,84.8%
2353766,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.8%
577551,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.8%
556542,band_1,Low Early Assessment Score | Below-Average Engagement,ACTION REQUIRED: High Risk,84.8%
505595,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.8%
655408,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.8%
633432,band_1,Low Early Assessment Score | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.8%
339727,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.8%
425287,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.8%
2046628,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.8%
614733,band_1,Low Early Assessment Score | Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,84.8%
312960,band_1,Low Early Assessment Score | Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,84.8%
2202076,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.7%
535220,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.7%
74524,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.7%
560459,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.7%
418731,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.7%
414696,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.7%
134982,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.7%
491914,band_1,Low Early Assessment Score | Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,84.7%
598757,band_1,Low Early Assessment Score | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.7%
622356,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.7%
233461,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.7%
608630,band_1,Low Early Assessment Score | Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,84.7%
1656486,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.7%
634820,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.7%
478069,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.7%
596049,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,84.6%
589722,band_1,Low Early Assessment Score | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.6%
1864086,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.6%
649761,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.6%
679114,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.6%
550812,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.6%
501493,band_1,Below-Average Engagement | Previous Attempts | High Study Load,ACTION REQUIRED: High Risk,84.6%
689498,band_1,Below-Average Engagement | Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,84.6%
499373,band_1,Low Early Assessment Score | Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,84.6%
546299,band_1,Low Early Assessment Score | Below-Average Engagement,ACTION REQUIRED: High Risk,84.6%
597166,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.6%
656682,band_1,Low Early Assessment Score | Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,84.6%
548650,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.6%
426137,band_1,Low Early Assessment Score | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.6%
571117,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.6%
170936,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.6%
523239,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.6%
544543,band_1,Low Early Assessment Score | Below-Average Engagement,ACTION REQUIRED: High Risk,84.6%
2631545,band_1,Low Early Assessment Score | Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,84.6%
540920,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.5%
191746,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.5%
333976,band_1,Below-Average Engagement | Late Assessment Submission | Previous Attempts,ACTION REQUIRED: High Risk,84.5%
649621,band_1,Low Early Assessment Score | Below-Average Engagement,ACTION REQUIRED: High Risk,84.5%
490587,band_1,Low Early Assessment Score | Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,84.5%
529211,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.5%
697160,band_1,Below-Average Engagement | Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,84.5%
138709,band_1,Low Early Assessment Score | Late Assessment Submission,ACTION REQUIRED: High Risk,84.5%
411197,band_1,Low Early Assessment Score | Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,84.5%
682025,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,84.5%
402531,band_1,Late Assessment Submission | Previous Attempts | High Study Load,ACTION REQUIRED: High Risk,84.5%
111113,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.5%
574627,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.5%
465281,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.5%
593189,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.4%
591986,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.4%
583288,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.4%
2242383,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.4%
535632,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.4%
685069,band_1,Low Early Assessment Score | Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,84.4%
571601,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.4%
2210666,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.4%
425858,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.4%
592407,band_1,Low Early Assessment Score | Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,84.4%
503100,band_1,Below-Average Engagement | Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,84.4%
117939,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.4%
1534854,band_1,Low Total Clicks | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.4%
2088982,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.4%
248734,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.4%
580689,band_1,Low Early Assessment Score | Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,84.4%
2202076,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.4%
2397661,band_1,Low Early Assessment Score | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.3%
557177,band_1,Low Early Assessment Score | Below-Average Engagement,ACTION REQUIRED: High Risk,84.3%
305945,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.3%
1843355,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.3%
129198,band_1,Low Early Assessment Score | High Study Load,ACTION REQUIRED: High Risk,84.3%
73664,band_1,Low Early Assessment Score | Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,84.3%
613161,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.3%
648391,band_1,Low Early Assessment Score | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.3%
609946,band_1,Low Early Assessment Score | Below-Average Engagement,ACTION REQUIRED: High Risk,84.3%
696595,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.3%
472949,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.3%
277880,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.3%
627500,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.3%
595992,band_1,Low Early Assessment Score | Below-Average Engagement,ACTION REQUIRED: High Risk,84.3%
650048,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.3%
522924,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.3%
535707,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.3%
129878,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.3%
694536,band_1,Low Early Assessment Score | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.3%
617130,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.3%
510141,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.3%
484355,band_1,Low Early Assessment Score | Below-Average Engagement | Previous Attempts,ACTION REQUIRED: High Risk,84.3%
567896,band_1,Low Early Assessment Score | Below-Average Engagement | Previous Attempts,ACTION REQUIRED: High Risk,84.2%
56667,band_1,Below-Average Engagement | Previous Attempts | High Study Load,ACTION REQUIRED: High Risk,84.2%
473095,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.2%
401947,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.2%
605859,band_1,Low Total Clicks | Below-Average Engagement | Previous Attempts,ACTION REQUIRED: High Risk,84.2%
432968,band_1,Low Early Assessment Score | Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,84.2%
2675393,band_1,Low Early Assessment Score | Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,84.2%
320363,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.2%
595130,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.2%
325566,band_1,Low Early Assessment Score | Below-Average Engagement,ACTION REQUIRED: High Risk,84.2%
494622,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,84.2%
425287,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.2%
470914,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.2%
620215,band_1,Low Early Assessment Score | Below-Average Engagement,ACTION REQUIRED: High Risk,84.2%
579278,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.2%
619107,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.2%
632037,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.2%
652752,band_1,Low Active Days | Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,84.1%
628725,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.1%
628323,band_1,Low Active Days | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.1%
172965,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.1%
679363,band_1,Low Early Assessment Score | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.1%
610537,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.1%
2134578,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.1%
590867,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.1%
633395,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.1%
157310,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,84.1%
575480,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.1%
634279,band_1,Low Early Assessment Score | Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,84.1%
627500,band_1,Low Early Assessment Score | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.1%
130409,band_1,Low Active Days | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,84.1%
645160,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.1%
2276854,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,84.1%
